2022-01-02 01:23:40.315 | INFO     | __main__:<module>:83 - | start training .... | current model feilong_conv2 |
2022-01-02 04:22:38.741 | INFO     | __main__:<module>:111 - | epoch : 138 | training done |
2022-01-02 04:22:53.703 | INFO     | __main__:<module>:244 - | epoch : 138 | val done |
2022-01-02 04:24:08.409 | INFO     | __main__:<module>:111 - | epoch : 139 | training done |
2022-01-02 04:24:24.694 | INFO     | __main__:<module>:244 - | epoch : 139 | val done |
2022-01-02 04:25:35.631 | INFO     | __main__:<module>:111 - | epoch : 140 | training done |
2022-01-02 04:25:52.503 | INFO     | __main__:<module>:244 - | epoch : 140 | val done |
2022-01-02 04:26:59.738 | INFO     | __main__:<module>:111 - | epoch : 141 | training done |
2022-01-02 04:27:16.482 | INFO     | __main__:<module>:244 - | epoch : 141 | val done |
2022-01-02 04:28:23.648 | INFO     | __main__:<module>:111 - | epoch : 142 | training done |
2022-01-02 04:28:40.526 | INFO     | __main__:<module>:244 - | epoch : 142 | val done |
2022-01-02 04:29:47.572 | INFO     | __main__:<module>:111 - | epoch : 143 | training done |
2022-01-02 04:30:04.588 | INFO     | __main__:<module>:244 - | epoch : 143 | val done |
2022-01-02 04:31:11.574 | INFO     | __main__:<module>:111 - | epoch : 144 | training done |
2022-01-02 04:31:28.602 | INFO     | __main__:<module>:244 - | epoch : 144 | val done |
2022-01-02 04:32:36.753 | INFO     | __main__:<module>:111 - | epoch : 145 | training done |
2022-01-02 04:32:53.553 | INFO     | __main__:<module>:244 - | epoch : 145 | val done |
2022-01-02 04:34:06.014 | INFO     | __main__:<module>:111 - | epoch : 146 | training done |
2022-01-02 04:34:21.957 | INFO     | __main__:<module>:244 - | epoch : 146 | val done |
2022-01-02 04:35:37.904 | INFO     | __main__:<module>:111 - | epoch : 147 | training done |
2022-01-02 04:35:53.625 | INFO     | __main__:<module>:244 - | epoch : 147 | val done |
2022-01-02 04:37:11.533 | INFO     | __main__:<module>:111 - | epoch : 148 | training done |
2022-01-02 04:37:27.156 | INFO     | __main__:<module>:244 - | epoch : 148 | val done |
2022-01-02 04:38:42.158 | INFO     | __main__:<module>:111 - | epoch : 149 | training done |
2022-01-02 04:38:58.541 | INFO     | __main__:<module>:244 - | epoch : 149 | val done |
2022-01-02 04:40:09.698 | INFO     | __main__:<module>:111 - | epoch : 150 | training done |
2022-01-02 04:40:26.768 | INFO     | __main__:<module>:244 - | epoch : 150 | val done |
2022-01-02 04:41:33.509 | INFO     | __main__:<module>:111 - | epoch : 151 | training done |
2022-01-02 04:41:50.397 | INFO     | __main__:<module>:244 - | epoch : 151 | val done |
2022-01-02 04:42:57.378 | INFO     | __main__:<module>:111 - | epoch : 152 | training done |
2022-01-02 04:43:14.461 | INFO     | __main__:<module>:244 - | epoch : 152 | val done |
2022-01-02 04:44:21.392 | INFO     | __main__:<module>:111 - | epoch : 153 | training done |
2022-01-02 04:44:38.219 | INFO     | __main__:<module>:244 - | epoch : 153 | val done |
2022-01-02 04:45:45.403 | INFO     | __main__:<module>:111 - | epoch : 154 | training done |
2022-01-02 04:46:02.256 | INFO     | __main__:<module>:244 - | epoch : 154 | val done |
2022-01-02 04:47:10.090 | INFO     | __main__:<module>:111 - | epoch : 155 | training done |
2022-01-02 04:47:26.973 | INFO     | __main__:<module>:244 - | epoch : 155 | val done |
2022-01-02 04:48:39.093 | INFO     | __main__:<module>:111 - | epoch : 156 | training done |
2022-01-02 04:48:55.407 | INFO     | __main__:<module>:244 - | epoch : 156 | val done |
2022-01-02 04:50:11.191 | INFO     | __main__:<module>:111 - | epoch : 157 | training done |
2022-01-02 04:50:26.601 | INFO     | __main__:<module>:244 - | epoch : 157 | val done |
2022-01-02 04:51:44.705 | INFO     | __main__:<module>:111 - | epoch : 158 | training done |
2022-01-02 04:52:00.094 | INFO     | __main__:<module>:244 - | epoch : 158 | val done |
2022-01-02 04:53:15.719 | INFO     | __main__:<module>:111 - | epoch : 159 | training done |
2022-01-02 04:53:31.970 | INFO     | __main__:<module>:244 - | epoch : 159 | val done |
2022-01-02 04:54:43.325 | INFO     | __main__:<module>:111 - | epoch : 160 | training done |
2022-01-02 04:55:00.403 | INFO     | __main__:<module>:244 - | epoch : 160 | val done |
2022-01-02 04:56:07.938 | INFO     | __main__:<module>:111 - | epoch : 161 | training done |
2022-01-02 04:56:25.118 | INFO     | __main__:<module>:244 - | epoch : 161 | val done |
2022-01-02 04:57:32.554 | INFO     | __main__:<module>:111 - | epoch : 162 | training done |
2022-01-02 04:57:49.432 | INFO     | __main__:<module>:244 - | epoch : 162 | val done |
2022-01-02 04:58:56.473 | INFO     | __main__:<module>:111 - | epoch : 163 | training done |
2022-01-02 04:59:13.483 | INFO     | __main__:<module>:244 - | epoch : 163 | val done |
2022-01-02 05:00:20.461 | INFO     | __main__:<module>:111 - | epoch : 164 | training done |
2022-01-02 05:00:37.450 | INFO     | __main__:<module>:244 - | epoch : 164 | val done |
2022-01-02 05:01:44.477 | INFO     | __main__:<module>:111 - | epoch : 165 | training done |
2022-01-02 05:02:01.342 | INFO     | __main__:<module>:244 - | epoch : 165 | val done |
2022-01-02 05:03:12.398 | INFO     | __main__:<module>:111 - | epoch : 166 | training done |
2022-01-02 05:03:28.515 | INFO     | __main__:<module>:244 - | epoch : 166 | val done |
2022-01-02 05:04:43.581 | INFO     | __main__:<module>:111 - | epoch : 167 | training done |
2022-01-02 05:04:58.702 | INFO     | __main__:<module>:244 - | epoch : 167 | val done |
2022-01-02 05:06:16.865 | INFO     | __main__:<module>:111 - | epoch : 168 | training done |
2022-01-02 05:06:31.808 | INFO     | __main__:<module>:244 - | epoch : 168 | val done |
2022-01-02 05:07:47.434 | INFO     | __main__:<module>:111 - | epoch : 169 | training done |
2022-01-02 05:08:03.833 | INFO     | __main__:<module>:244 - | epoch : 169 | val done |
2022-01-02 05:09:15.590 | INFO     | __main__:<module>:111 - | epoch : 170 | training done |
2022-01-02 05:09:32.480 | INFO     | __main__:<module>:244 - | epoch : 170 | val done |
2022-01-02 05:10:40.154 | INFO     | __main__:<module>:111 - | epoch : 171 | training done |
2022-01-02 05:10:57.102 | INFO     | __main__:<module>:244 - | epoch : 171 | val done |
2022-01-02 05:12:04.212 | INFO     | __main__:<module>:111 - | epoch : 172 | training done |
2022-01-02 05:12:21.250 | INFO     | __main__:<module>:244 - | epoch : 172 | val done |
2022-01-02 05:13:28.172 | INFO     | __main__:<module>:111 - | epoch : 173 | training done |
2022-01-02 05:13:45.278 | INFO     | __main__:<module>:244 - | epoch : 173 | val done |
2022-01-02 05:14:52.281 | INFO     | __main__:<module>:111 - | epoch : 174 | training done |
2022-01-02 05:15:09.382 | INFO     | __main__:<module>:244 - | epoch : 174 | val done |
2022-01-02 05:16:16.505 | INFO     | __main__:<module>:111 - | epoch : 175 | training done |
2022-01-02 05:16:33.375 | INFO     | __main__:<module>:244 - | epoch : 175 | val done |
2022-01-02 05:17:44.165 | INFO     | __main__:<module>:111 - | epoch : 176 | training done |
2022-01-02 05:18:00.718 | INFO     | __main__:<module>:244 - | epoch : 176 | val done |
2022-01-02 05:19:15.224 | INFO     | __main__:<module>:111 - | epoch : 177 | training done |
2022-01-02 05:19:31.070 | INFO     | __main__:<module>:244 - | epoch : 177 | val done |
2022-01-02 05:20:49.087 | INFO     | __main__:<module>:111 - | epoch : 178 | training done |
2022-01-02 05:21:04.385 | INFO     | __main__:<module>:244 - | epoch : 178 | val done |
2022-01-02 05:22:21.453 | INFO     | __main__:<module>:111 - | epoch : 179 | training done |
2022-01-02 05:22:37.058 | INFO     | __main__:<module>:244 - | epoch : 179 | val done |
2022-01-02 05:23:49.955 | INFO     | __main__:<module>:111 - | epoch : 180 | training done |
2022-01-02 05:24:06.879 | INFO     | __main__:<module>:244 - | epoch : 180 | val done |
2022-01-02 05:25:16.155 | INFO     | __main__:<module>:111 - | epoch : 181 | training done |
2022-01-02 05:25:33.139 | INFO     | __main__:<module>:244 - | epoch : 181 | val done |
2022-01-02 05:26:40.317 | INFO     | __main__:<module>:111 - | epoch : 182 | training done |
2022-01-02 05:26:57.131 | INFO     | __main__:<module>:244 - | epoch : 182 | val done |
2022-01-02 05:28:03.865 | INFO     | __main__:<module>:111 - | epoch : 183 | training done |
2022-01-02 05:28:20.893 | INFO     | __main__:<module>:244 - | epoch : 183 | val done |
2022-01-02 05:29:28.050 | INFO     | __main__:<module>:111 - | epoch : 184 | training done |
2022-01-02 05:29:45.236 | INFO     | __main__:<module>:244 - | epoch : 184 | val done |
2022-01-02 05:30:52.562 | INFO     | __main__:<module>:111 - | epoch : 185 | training done |
2022-01-02 05:31:09.600 | INFO     | __main__:<module>:244 - | epoch : 185 | val done |
2022-01-02 05:32:18.680 | INFO     | __main__:<module>:111 - | epoch : 186 | training done |
2022-01-02 05:32:35.451 | INFO     | __main__:<module>:244 - | epoch : 186 | val done |
2022-01-02 05:33:48.523 | INFO     | __main__:<module>:111 - | epoch : 187 | training done |
2022-01-02 05:34:04.437 | INFO     | __main__:<module>:244 - | epoch : 187 | val done |
2022-01-02 05:35:21.481 | INFO     | __main__:<module>:111 - | epoch : 188 | training done |
2022-01-02 05:35:36.850 | INFO     | __main__:<module>:244 - | epoch : 188 | val done |
2022-01-02 05:36:55.149 | INFO     | __main__:<module>:111 - | epoch : 189 | training done |
2022-01-02 05:37:10.593 | INFO     | __main__:<module>:244 - | epoch : 189 | val done |
2022-01-02 05:38:24.787 | INFO     | __main__:<module>:111 - | epoch : 190 | training done |
2022-01-02 05:38:41.198 | INFO     | __main__:<module>:244 - | epoch : 190 | val done |
2022-01-02 05:39:51.494 | INFO     | __main__:<module>:111 - | epoch : 191 | training done |
2022-01-02 05:40:08.426 | INFO     | __main__:<module>:244 - | epoch : 191 | val done |
2022-01-02 05:41:15.459 | INFO     | __main__:<module>:111 - | epoch : 192 | training done |
2022-01-02 05:41:32.550 | INFO     | __main__:<module>:244 - | epoch : 192 | val done |
2022-01-02 05:42:39.528 | INFO     | __main__:<module>:111 - | epoch : 193 | training done |
2022-01-02 05:42:56.308 | INFO     | __main__:<module>:244 - | epoch : 193 | val done |
2022-01-02 05:44:03.588 | INFO     | __main__:<module>:111 - | epoch : 194 | training done |
2022-01-02 05:44:20.517 | INFO     | __main__:<module>:244 - | epoch : 194 | val done |
2022-01-02 05:45:27.666 | INFO     | __main__:<module>:111 - | epoch : 195 | training done |
2022-01-02 05:45:44.611 | INFO     | __main__:<module>:244 - | epoch : 195 | val done |
2022-01-02 05:46:53.747 | INFO     | __main__:<module>:111 - | epoch : 196 | training done |
2022-01-02 05:47:10.439 | INFO     | __main__:<module>:244 - | epoch : 196 | val done |
2022-01-02 05:48:23.461 | INFO     | __main__:<module>:111 - | epoch : 197 | training done |
2022-01-02 05:48:39.313 | INFO     | __main__:<module>:244 - | epoch : 197 | val done |
2022-01-02 05:49:56.172 | INFO     | __main__:<module>:111 - | epoch : 198 | training done |
2022-01-02 05:50:11.385 | INFO     | __main__:<module>:244 - | epoch : 198 | val done |
2022-01-02 05:51:29.522 | INFO     | __main__:<module>:111 - | epoch : 199 | training done |
2022-01-02 05:51:44.532 | INFO     | __main__:<module>:244 - | epoch : 199 | val done |
2022-01-03 00:09:02.996 | INFO     | __main__:<module>:95 - | start training .... | current model srm |
2022-01-03 00:37:33.105 | INFO     | __main__:<module>:95 - | start training .... | current model srm |
2022-01-03 00:38:44.077 | INFO     | __main__:<module>:127 - | epoch : 0 | training done |
2022-01-03 00:38:59.187 | INFO     | __main__:<module>:254 - | epoch : 0 | CVC-300 : 0.5879148975755617 | CVC-ClinicDB : 0.6863427547827341 | CVC-ColonDB : 0.5665462148644536 | ETIS-LaribPolypDB : 0.6305111420932086 | Kvasir : 0.6081577821079015 |
2022-01-03 00:38:59.187 | INFO     | __main__:<module>:258 - | epoch : 0 | CVC-300 : 0.5879148975755617 | CVC-ClinicDB : 0.6863427547827341 | CVC-ColonDB : 0.5665462148644536 | ETIS-LaribPolypDB : 0.6305111420932086 | Kvasir : 0.6081577821079015 |
2022-01-03 00:38:59.187 | CRITICAL | __main__:<module>:259 - | epoch : 0 | best_val_dice_score : 0.6158945582847719 |
2022-01-03 00:39:36.695 | INFO     | __main__:<module>:95 - | start training .... | current model srm |
2022-01-03 00:40:17.341 | INFO     | __main__:<module>:127 - | epoch : 0 | training done |
2022-01-03 00:40:30.666 | INFO     | __main__:<module>:254 - | epoch : 0 | CVC-300 : 0.8833819669087708 | CVC-ClinicDB : 0.8978298490191116 | CVC-ColonDB : 0.8368935184435854 | ETIS-LaribPolypDB : 0.8528445565407293 | Kvasir : 0.8847214588981033 |
2022-01-03 00:40:30.667 | INFO     | __main__:<module>:258 - | epoch : 0 | CVC-300 : 0.8833819669087708 | CVC-ClinicDB : 0.8978298490191116 | CVC-ColonDB : 0.8368935184435854 | ETIS-LaribPolypDB : 0.8528445565407293 | Kvasir : 0.8847214588981033 |
2022-01-03 00:40:30.667 | CRITICAL | __main__:<module>:259 - | epoch : 0 | best_val_dice_score : 0.87113426996206 |
2022-01-03 00:41:12.328 | INFO     | __main__:<module>:127 - | epoch : 1 | training done |
2022-01-03 00:41:25.755 | INFO     | __main__:<module>:254 - | epoch : 1 | CVC-300 : 0.8935566950738354 | CVC-ClinicDB : 0.9147797051564814 | CVC-ColonDB : 0.8368630739521953 | ETIS-LaribPolypDB : 0.8627737062744599 | Kvasir : 0.9226074800105982 |
2022-01-03 00:41:25.755 | INFO     | __main__:<module>:258 - | epoch : 1 | CVC-300 : 0.8935566950738354 | CVC-ClinicDB : 0.9147797051564814 | CVC-ColonDB : 0.8368630739521953 | ETIS-LaribPolypDB : 0.8627737062744599 | Kvasir : 0.9226074800105982 |
2022-01-03 00:41:25.755 | CRITICAL | __main__:<module>:259 - | epoch : 1 | best_val_dice_score : 0.886116132093514 |
2022-01-03 00:42:06.788 | INFO     | __main__:<module>:127 - | epoch : 2 | training done |
2022-01-03 00:42:20.639 | INFO     | __main__:<module>:254 - | epoch : 2 | CVC-300 : 0.9003965752586338 | CVC-ClinicDB : 0.9297910407608216 | CVC-ColonDB : 0.8387645313972995 | ETIS-LaribPolypDB : 0.872461742568276 | Kvasir : 0.9306389525770824 |
2022-01-03 00:42:20.639 | INFO     | __main__:<module>:258 - | epoch : 2 | CVC-300 : 0.9003965752586338 | CVC-ClinicDB : 0.9297910407608216 | CVC-ColonDB : 0.8387645313972995 | ETIS-LaribPolypDB : 0.872461742568276 | Kvasir : 0.9306389525770824 |
2022-01-03 00:42:20.641 | CRITICAL | __main__:<module>:259 - | epoch : 2 | best_val_dice_score : 0.8944105685124226 |
2022-01-03 00:43:01.575 | INFO     | __main__:<module>:127 - | epoch : 3 | training done |
2022-01-03 00:43:15.069 | INFO     | __main__:<module>:254 - | epoch : 3 | CVC-300 : 0.9185642755721171 | CVC-ClinicDB : 0.927464124421854 | CVC-ColonDB : 0.8408423448026806 | ETIS-LaribPolypDB : 0.8326755139050335 | Kvasir : 0.9322779072179961 |
2022-01-03 00:43:15.070 | INFO     | __main__:<module>:262 - | epoch : 3 | val done |
2022-01-03 00:43:55.743 | INFO     | __main__:<module>:127 - | epoch : 4 | training done |
2022-01-03 00:44:09.063 | INFO     | __main__:<module>:254 - | epoch : 4 | CVC-300 : 0.9321853702611702 | CVC-ClinicDB : 0.9240327296758255 | CVC-ColonDB : 0.8498095726884287 | ETIS-LaribPolypDB : 0.8661841071546584 | Kvasir : 0.9413594657462812 |
2022-01-03 00:44:09.064 | INFO     | __main__:<module>:258 - | epoch : 4 | CVC-300 : 0.9321853702611702 | CVC-ClinicDB : 0.9240327296758255 | CVC-ColonDB : 0.8498095726884287 | ETIS-LaribPolypDB : 0.8661841071546584 | Kvasir : 0.9413594657462812 |
2022-01-03 00:44:09.064 | CRITICAL | __main__:<module>:259 - | epoch : 4 | best_val_dice_score : 0.9027142491052729 |
2022-01-03 00:44:50.059 | INFO     | __main__:<module>:127 - | epoch : 5 | training done |
2022-01-03 00:45:03.561 | INFO     | __main__:<module>:254 - | epoch : 5 | CVC-300 : 0.8950670038173585 | CVC-ClinicDB : 0.9528572256420811 | CVC-ColonDB : 0.850155113233602 | ETIS-LaribPolypDB : 0.8525390853566117 | Kvasir : 0.9347199151217047 |
2022-01-03 00:45:03.561 | INFO     | __main__:<module>:262 - | epoch : 5 | val done |
2022-01-03 00:45:44.790 | INFO     | __main__:<module>:127 - | epoch : 6 | training done |
2022-01-03 00:45:58.108 | INFO     | __main__:<module>:254 - | epoch : 6 | CVC-300 : 0.9044202062992754 | CVC-ClinicDB : 0.9596751082333228 | CVC-ColonDB : 0.8371221060508809 | ETIS-LaribPolypDB : 0.8462131827478068 | Kvasir : 0.9440194541985184 |
2022-01-03 00:45:58.108 | INFO     | __main__:<module>:262 - | epoch : 6 | val done |
2022-01-03 00:46:39.484 | INFO     | __main__:<module>:127 - | epoch : 7 | training done |
2022-01-03 00:46:53.170 | INFO     | __main__:<module>:254 - | epoch : 7 | CVC-300 : 0.9156205247461829 | CVC-ClinicDB : 0.9652544919350474 | CVC-ColonDB : 0.8607958335783034 | ETIS-LaribPolypDB : 0.8579673113705545 | Kvasir : 0.9502013899846643 |
2022-01-03 00:46:53.171 | INFO     | __main__:<module>:258 - | epoch : 7 | CVC-300 : 0.9156205247461829 | CVC-ClinicDB : 0.9652544919350474 | CVC-ColonDB : 0.8607958335783034 | ETIS-LaribPolypDB : 0.8579673113705545 | Kvasir : 0.9502013899846643 |
2022-01-03 00:46:53.171 | CRITICAL | __main__:<module>:259 - | epoch : 7 | best_val_dice_score : 0.9099679103229505 |
2022-01-03 00:47:34.326 | INFO     | __main__:<module>:127 - | epoch : 8 | training done |
2022-01-03 00:47:47.870 | INFO     | __main__:<module>:254 - | epoch : 8 | CVC-300 : 0.9346847057782736 | CVC-ClinicDB : 0.9565399684319993 | CVC-ColonDB : 0.8746441767913794 | ETIS-LaribPolypDB : 0.905385695643196 | Kvasir : 0.9392012039497201 |
2022-01-03 00:47:47.871 | INFO     | __main__:<module>:258 - | epoch : 8 | CVC-300 : 0.9346847057782736 | CVC-ClinicDB : 0.9565399684319993 | CVC-ColonDB : 0.8746441767913794 | ETIS-LaribPolypDB : 0.905385695643196 | Kvasir : 0.9392012039497201 |
2022-01-03 00:47:47.871 | CRITICAL | __main__:<module>:259 - | epoch : 8 | best_val_dice_score : 0.9220911501189135 |
2022-01-03 00:48:28.954 | INFO     | __main__:<module>:127 - | epoch : 9 | training done |
2022-01-03 00:48:42.354 | INFO     | __main__:<module>:254 - | epoch : 9 | CVC-300 : 0.9271397462968769 | CVC-ClinicDB : 0.9458686132355598 | CVC-ColonDB : 0.8699152230334272 | ETIS-LaribPolypDB : 0.8974744666053911 | Kvasir : 0.9410320069368451 |
2022-01-03 00:48:42.355 | INFO     | __main__:<module>:262 - | epoch : 9 | val done |
2022-01-03 00:49:23.096 | INFO     | __main__:<module>:127 - | epoch : 10 | training done |
2022-01-03 00:49:37.315 | INFO     | __main__:<module>:254 - | epoch : 10 | CVC-300 : 0.9370040160858186 | CVC-ClinicDB : 0.9627650307413411 | CVC-ColonDB : 0.8747788538415913 | ETIS-LaribPolypDB : 0.8944222919082169 | Kvasir : 0.943773158504887 |
2022-01-03 00:49:37.315 | INFO     | __main__:<module>:258 - | epoch : 10 | CVC-300 : 0.9370040160858186 | CVC-ClinicDB : 0.9627650307413411 | CVC-ColonDB : 0.8747788538415913 | ETIS-LaribPolypDB : 0.8944222919082169 | Kvasir : 0.943773158504887 |
2022-01-03 00:49:37.316 | CRITICAL | __main__:<module>:259 - | epoch : 10 | best_val_dice_score : 0.922548670216371 |
2022-01-03 00:50:18.442 | INFO     | __main__:<module>:127 - | epoch : 11 | training done |
2022-01-03 00:50:31.816 | INFO     | __main__:<module>:254 - | epoch : 11 | CVC-300 : 0.9246039042125923 | CVC-ClinicDB : 0.9572625375562467 | CVC-ColonDB : 0.8778652421949248 | ETIS-LaribPolypDB : 0.8689013753529915 | Kvasir : 0.9336952935230538 |
2022-01-03 00:50:31.816 | INFO     | __main__:<module>:262 - | epoch : 11 | val done |
2022-01-03 00:51:12.385 | INFO     | __main__:<module>:127 - | epoch : 12 | training done |
2022-01-03 00:51:25.880 | INFO     | __main__:<module>:254 - | epoch : 12 | CVC-300 : 0.9359186549700417 | CVC-ClinicDB : 0.9644526089312373 | CVC-ColonDB : 0.888099387533274 | ETIS-LaribPolypDB : 0.9081841586985593 | Kvasir : 0.943925916976271 |
2022-01-03 00:51:25.880 | INFO     | __main__:<module>:258 - | epoch : 12 | CVC-300 : 0.9359186549700417 | CVC-ClinicDB : 0.9644526089312373 | CVC-ColonDB : 0.888099387533274 | ETIS-LaribPolypDB : 0.9081841586985593 | Kvasir : 0.943925916976271 |
2022-01-03 00:51:25.880 | CRITICAL | __main__:<module>:259 - | epoch : 12 | best_val_dice_score : 0.9281161454218767 |
2022-01-03 00:52:06.960 | INFO     | __main__:<module>:127 - | epoch : 13 | training done |
2022-01-03 00:52:20.421 | INFO     | __main__:<module>:254 - | epoch : 13 | CVC-300 : 0.9349978784432125 | CVC-ClinicDB : 0.9519348237975678 | CVC-ColonDB : 0.8740201755933876 | ETIS-LaribPolypDB : 0.9131734335173826 | Kvasir : 0.9379057130226355 |
2022-01-03 00:52:20.421 | INFO     | __main__:<module>:262 - | epoch : 13 | val done |
2022-01-03 00:53:01.230 | INFO     | __main__:<module>:127 - | epoch : 14 | training done |
2022-01-03 00:53:14.711 | INFO     | __main__:<module>:254 - | epoch : 14 | CVC-300 : 0.9274223099918888 | CVC-ClinicDB : 0.9597162172866203 | CVC-ColonDB : 0.8629903272956015 | ETIS-LaribPolypDB : 0.8872757025781239 | Kvasir : 0.938899590837784 |
2022-01-03 00:53:14.711 | INFO     | __main__:<module>:262 - | epoch : 14 | val done |
2022-01-03 00:53:55.358 | INFO     | __main__:<module>:127 - | epoch : 15 | training done |
2022-01-03 00:54:08.864 | INFO     | __main__:<module>:254 - | epoch : 15 | CVC-300 : 0.9277638568772925 | CVC-ClinicDB : 0.8954452455465316 | CVC-ColonDB : 0.8228694561544886 | ETIS-LaribPolypDB : 0.8092506317748622 | Kvasir : 0.9216497240617441 |
2022-01-03 00:54:08.864 | INFO     | __main__:<module>:262 - | epoch : 15 | val done |
2022-01-03 00:54:49.527 | INFO     | __main__:<module>:127 - | epoch : 16 | training done |
2022-01-03 00:55:02.883 | INFO     | __main__:<module>:254 - | epoch : 16 | CVC-300 : 0.915362272679543 | CVC-ClinicDB : 0.9403943520893078 | CVC-ColonDB : 0.8428087536072398 | ETIS-LaribPolypDB : 0.7981565924770382 | Kvasir : 0.928369815390456 |
2022-01-03 00:55:02.883 | INFO     | __main__:<module>:262 - | epoch : 16 | val done |
2022-01-03 00:55:43.508 | INFO     | __main__:<module>:127 - | epoch : 17 | training done |
2022-01-03 00:55:56.968 | INFO     | __main__:<module>:254 - | epoch : 17 | CVC-300 : 0.9147635321179609 | CVC-ClinicDB : 0.9544227305036964 | CVC-ColonDB : 0.8303354563473394 | ETIS-LaribPolypDB : 0.8585167664186902 | Kvasir : 0.9308286584766061 |
2022-01-03 00:55:56.968 | INFO     | __main__:<module>:262 - | epoch : 17 | val done |
2022-01-03 00:56:37.642 | INFO     | __main__:<module>:127 - | epoch : 18 | training done |
2022-01-03 00:56:51.118 | INFO     | __main__:<module>:254 - | epoch : 18 | CVC-300 : 0.9248754810821072 | CVC-ClinicDB : 0.9395968886186324 | CVC-ColonDB : 0.8406116004270614 | ETIS-LaribPolypDB : 0.815198383127555 | Kvasir : 0.934174656889014 |
2022-01-03 00:56:51.119 | INFO     | __main__:<module>:262 - | epoch : 18 | val done |
2022-01-03 00:57:31.800 | INFO     | __main__:<module>:127 - | epoch : 19 | training done |
2022-01-03 00:57:45.289 | INFO     | __main__:<module>:254 - | epoch : 19 | CVC-300 : 0.925158572009374 | CVC-ClinicDB : 0.93953670467034 | CVC-ColonDB : 0.8488237983333035 | ETIS-LaribPolypDB : 0.8223007597203876 | Kvasir : 0.9420689369901958 |
2022-01-03 00:57:45.289 | INFO     | __main__:<module>:262 - | epoch : 19 | val done |
2022-01-03 00:58:26.565 | INFO     | __main__:<module>:127 - | epoch : 20 | training done |
2022-01-03 00:58:39.905 | INFO     | __main__:<module>:254 - | epoch : 20 | CVC-300 : 0.9319314767946199 | CVC-ClinicDB : 0.9546974385529182 | CVC-ColonDB : 0.8501198342693513 | ETIS-LaribPolypDB : 0.8535401550572207 | Kvasir : 0.9446717505388527 |
2022-01-03 00:58:39.905 | INFO     | __main__:<module>:262 - | epoch : 20 | val done |
2022-01-03 00:59:20.619 | INFO     | __main__:<module>:127 - | epoch : 21 | training done |
2022-01-03 00:59:33.918 | INFO     | __main__:<module>:254 - | epoch : 21 | CVC-300 : 0.8992377809608618 | CVC-ClinicDB : 0.9368849279920177 | CVC-ColonDB : 0.8084339282104112 | ETIS-LaribPolypDB : 0.7944226172026556 | Kvasir : 0.9295626510764871 |
2022-01-03 00:59:33.918 | INFO     | __main__:<module>:262 - | epoch : 21 | val done |
2022-01-03 01:00:15.217 | INFO     | __main__:<module>:127 - | epoch : 22 | training done |
2022-01-03 01:00:28.560 | INFO     | __main__:<module>:254 - | epoch : 22 | CVC-300 : 0.9084432885081772 | CVC-ClinicDB : 0.9637716807326193 | CVC-ColonDB : 0.8519162819431001 | ETIS-LaribPolypDB : 0.81919462071141 | Kvasir : 0.9409970738135561 |
2022-01-03 01:00:28.561 | INFO     | __main__:<module>:262 - | epoch : 22 | val done |
2022-01-03 01:01:09.852 | INFO     | __main__:<module>:127 - | epoch : 23 | training done |
2022-01-03 01:01:23.527 | INFO     | __main__:<module>:254 - | epoch : 23 | CVC-300 : 0.924111577336856 | CVC-ClinicDB : 0.9615924809798905 | CVC-ColonDB : 0.8601750786601258 | ETIS-LaribPolypDB : 0.847542911483631 | Kvasir : 0.9436170889533505 |
2022-01-03 01:01:23.528 | INFO     | __main__:<module>:262 - | epoch : 23 | val done |
2022-01-03 01:02:04.182 | INFO     | __main__:<module>:127 - | epoch : 24 | training done |
2022-01-03 01:02:17.848 | INFO     | __main__:<module>:254 - | epoch : 24 | CVC-300 : 0.9362147608908691 | CVC-ClinicDB : 0.9640999416824694 | CVC-ColonDB : 0.8626977186473254 | ETIS-LaribPolypDB : 0.8735337444039084 | Kvasir : 0.9452812918260836 |
2022-01-03 01:02:17.848 | INFO     | __main__:<module>:262 - | epoch : 24 | val done |
2022-01-03 01:02:59.089 | INFO     | __main__:<module>:127 - | epoch : 25 | training done |
2022-01-03 01:03:13.065 | INFO     | __main__:<module>:254 - | epoch : 25 | CVC-300 : 0.9373771812676157 | CVC-ClinicDB : 0.9583122736251246 | CVC-ColonDB : 0.8663735766402808 | ETIS-LaribPolypDB : 0.8327519705073314 | Kvasir : 0.9510264484077617 |
2022-01-03 01:03:13.065 | INFO     | __main__:<module>:262 - | epoch : 25 | val done |
2022-01-03 01:03:54.579 | INFO     | __main__:<module>:127 - | epoch : 26 | training done |
2022-01-03 01:04:07.896 | INFO     | __main__:<module>:254 - | epoch : 26 | CVC-300 : 0.9377656861582315 | CVC-ClinicDB : 0.9665151657343991 | CVC-ColonDB : 0.8651654600309856 | ETIS-LaribPolypDB : 0.8492559094632646 | Kvasir : 0.948089853079992 |
2022-01-03 01:04:07.896 | INFO     | __main__:<module>:262 - | epoch : 26 | val done |
2022-01-03 01:04:48.534 | INFO     | __main__:<module>:127 - | epoch : 27 | training done |
2022-01-03 01:05:01.823 | INFO     | __main__:<module>:254 - | epoch : 27 | CVC-300 : 0.9316443733991122 | CVC-ClinicDB : 0.960100353829618 | CVC-ColonDB : 0.8626953225246702 | ETIS-LaribPolypDB : 0.8636583944761291 | Kvasir : 0.9402130676266116 |
